V1	V8	V9	V10	Q46	Q51	Q57	Q1	Q42	Q2_1	Q2_2	Q2_3	Q2_4	Q36_1	Q36_2	Q36_3	Q36_4	Q59_1	Q59_2	Q60_1	Q60_2	Q56	Q37_1	Q37_2	Q37_3	Q37_4	Q38	Q40	Q4	Q5	Q6	Q7	Q8	Q9	Q10	Q53	Q54	Q55	Q43	Q42.0	Q43.0	Q13_1	Q13_2	Q13_3	Q13_4	Q13_5	Q13_6	Q13_7	Q13_8	Q13_9	Q13_10	Q13_11	Q13_12	Q13_13	Q13_14	Q13_15	Q50	Q29	Q30	Q52_1	Q52_2	Q19	Q14	Q15	Q16	Q17	Q17_TEXT	Q18	Q3	Q20	Q21	Q22	Q23	Q24	Q25	Q26	Q27	Q28	Q33	Q39	Q44	Q34	Q41	Q35
R_6KiWCI0OrqntQ6F	4-7-2016__1:01:06_PM	4-7-2016__1:15:11_PM	1	1	1	1	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	NA	1	5	2	5	4	4	3	3	4	4	3	3	3	3	NA	4	NA	NA	NA	4	4	1	2	5	2	4	NA	32	3	1	4	3	3	3	Biological Sciences	6	4	NA	"Competetion for time from other perceived core course needs, difficulty of teaching programming skills to students primarily interested in their perceptions of what premed students should learn."	NA	NA	NA	Everything but basic BLAST searches	"We have recently been very successful in hiring faculty working in computational biology, broadly defined (genomics, systematics and protein structure areas), and have good access to computational resources.  This has allowed us to create some new, and vey popular grad courses.  However, nothing has been done on the undergrad front.  We used to have a requirement for a semester of programing, but this was dropped ten years ago due to it being taught by the Comp Sci department with complete irrelevance to iology (Pascal, no Bio examples, etc.)."
R_4Guq8uwwlY0Pfp3	4-18-2016__6:55:10_PM	4-18-2016__6:58:22_PM	1	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	6	3	4	NA	37	2	1	4	1	3	3	Dept Environmental Sciences	2	3	NA	NA	NA	NA	NA	NA	NA
R_0qZIGqsqOzgcTIN	4-7-2016__10:08:14_AM	4-7-2016__10:18:23_AM	1	1	1	1	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	NA	1	3	3	2	3	3	3	3	3	3	3	3	3	2	3	3	NA	NA	NA	2	5	1	2	5	2	4	NA	28	9	1	3	3	2	2	biological sciences	4	4	NA	knowledge	NA	NA	NA	logic behind analyses	NA
R_1M8koJ67VQA7jN3	4-7-2016__12:15:48_PM	4-7-2016__12:57:44_PM	1	1	1	1	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	NA	1	5	4	4	4	4	4	4	4	4	4	4	4	5	4	4	NA	NA	NA	4	5	1	2	5	1	4	NA	21	2	1	3	2	3	2	Department of Biology	3	4	NA	NA	NA	NA	NA	NA	NA
R_aggdYVtbEytAg17	4-7-2016__10:11:42_AM	4-7-2016__10:14:32_AM	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R_6FFWmCu6bOEjD1P	4-18-2016__5:40:42_PM	4-18-2016__5:55:21_PM	1	1	1	1	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	"Large class sizes (>300) is the biggest challenge. Better integration within the labs would help reenforce key concepts and provide hands-on experience, but there are currently insufficient numbers of computers in the labs."	1	NA	1	I think we need to introduce bioinformatics approaches at every level of instruction. There are excellent applications in cell/molecular-based courses as well as ecol/evolution-based courses.	1	"Minor_in_Bioinformatics,_Department_of_Biology,_this_is_a_new_minor_that_is_currently_under_final_review_for_approval_effective_fall_2016."	2	NA	NA	NA	NA	NA	NA	1	5	4	4	5	5	4	4	4	4	4	3	3	3	4	4	NA	1	NA	3	5	1	2	5	2	4	NA	21	2	1	4	1	3	3	Biology	3	4	NA	Poor infrastructure.	NA	NA	NA	NA	NA
R_cOnPvLqyocgKu3P	4-7-2016__12:25:53_PM	4-7-2016__12:44:03_PM	1	1	1	1	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	"We have a dedicated course in the curriculum that presents infomatics in great detail, so"	1	NA	3	NA	2	NA	2	NA	NA	NA	NA	NA	NA	1	4	5	4	5	4	5	4	4	4	4	3	3	4	5	4	NA	2	NA	5	5	1	2	5	2	4	NA	43	1	1	4	1	3	3	Biology	4	4	NA	Getting students with sufficient background in biology and computers to have an effective course.	NA	NA	NA	NA	NA
R_7QzPFBSIVoC23Vb	4-25-2016__2:11:21_PM	4-25-2016__2:16:15_PM	1	1	1	1	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	Minor_in_Bioinformatics_is_in_the_final_stage_of_approval.__It_is_open_to_all_students_but_will_be_administratively_housed_in_the_Department_of_Biology	2	NA	NA	NA	NA	NA	NA	1	5	3	4	NA	4	2	1	2	2	1	1	1	2	2	2	NA	NA	NA	3	5	1	2	5	2	4	NA	34	2	1	4	2	3	3	Biology	4	4	NA	Finding room in the curriculum for these courses.	NA	NA	NA	Programing	NA
R_3lc1L8y8g3G5j0h	4-9-2016__2:56:28_PM	4-9-2016__3:04:10_PM	1	1	1	1	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	Having modules that can be inserted into course.sLack of personal expertise in the area.sLimited teaching opportunities	2	NA	1	Small faculty size makes it difficult to incorporate new materialsQuantitative literacy of our students could be better	2	NA	2	NA	NA	NA	NA	NA	NA	1	4	2	3	5	4	3	3	5	4	2	2	3	2	3	4	NA	1	Some software availability issuessNot enough supportive IT staff	3	5	1	1	5	2	4	NA	17	3	1	2	3	1	1	Biology	1	2	NA	TimesQuantitative and computer literacysLack of good examples	NA	NA	NA	NA	NA
R_3sv6rgU2sYknxHE	4-5-2016__6:57:29_PM	4-5-2016__7:05:50_PM	1	1	1	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	NA	NA	NA	NA	NA	NA	2	1	NA	2	NA	2	NA	NA	NA	NA	NA	NA	1	5	3	4	5	4	4	4	4	5	4	4	4	3	3	3	NA	2	NA	3	4	1	1	5	2	2	NA	26	3	1	1	1	2	2	Math and Science	2	2	Biology I Majors - cellular and molecular content	They do not understand it and it is not easy to teach yourself	NA	NA	NA	NA	NA
R_065WA6qHJegFXo1	4-8-2016__4:20:16_PM	4-8-2016__4:34:32_PM	1	1	1	1	2	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	2	2	NA	2	NA	2	NA	NA	NA	NA	NA	NA	1	2	1	2	5	4	2	2	4	2	2	2	2	1	1	1	NA	1	No access to high performance computing	1	5	1	2	5	2	4	NA	26	3	1	2	3	1	1	Department of Biological Sciences	1	1	"BIO 4439 Genetics, Department of Biological Sciences, covers inheritance, molecular genetics, and a little population genetics.  Students have had Cell Biology and Organic Chemistry."	Learning curve for faculty who have not had bioinformatics in their background and the learning curve for the students to accomplish much in a 3 hour lab.	NA	NA	NA	NA	NA
R_2rcyVQBga3lXBlP	4-18-2016__2:49:16_PM	4-18-2016__2:56:53_PM	1	1	1	1	2	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	3	1	NA	2	NA	2	NA	NA	NA	NA	NA	NA	1	4	3	3	4	4	2	2	2	2	2	2	2	4	4	4	NA	2	NA	4	4	1	1	5	2	4	NA	23	3	1	4	1	3	3	Biology	4	4	BIOLOGY 1108 - Organismal Biology laboratorysBIOLOGY 4192 - Evolutionary Biology laboratory	NA	NA	NA	NA	NA	NA
R_0c5tSbTaRjbfzIF	4-18-2016__3:02:43_PM	4-18-2016__3:09:40_PM	1	1	1	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	I am not very set up for this and I still need to do my own part by getting easily digestable materials ready for the students	2	NA	1	NA	2	NA	2	NA	NA	NA	NA	NA	NA	1	5	5	5	5	5	5	5	5	5	5	5	5	3	4	4	NA	1	NA	4	4	1	2	3	2	4	NA	3	6	1	1	2	2	2	Science	2	3	NA	Super computers and lack of enough teachers with the know-how. A good curriculum is not in place yet to address basic bioinformatics	NA	NA	NA	NA	NA
R_1Y2d50D0dBM3LSt	4-8-2016__9:10:19_AM	4-8-2016__9:19:25_AM	1	1	1	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	"Somehow I lack the ability to impress my students about the power of the projects they can do with Bioinformatics, i.e. my students find the labs boring."	2	NA	3	NA	2	NA	2	NA	NA	NA	NA	NA	NA	1	4	4	4	5	4	3	3	3	3	3	3	3	2	2	3	NA	2	NA	3	4	1	2	5	2	4	NA	16	3	1	5	1	2	2	Department of Biology	2	2	NA	"At my institution the challenge is the students lack of knowledge of computer databases and general lack of interest in the topics. This is in part due to the fact that students in all of my classes are freshmen and there are no junior, senior, or graduat level students at my institution to help inspire interest in the freshmen."	NA	NA	NA	NA	NA
R_9RJjYZmoKo2e2y1	4-18-2016__3:37:10_PM	4-18-2016__3:50:33_PM	1	1	1	1	2	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	3	1	120 hour course limit for degree.  This is my first year at this university.  Taught 8 years elsewhere.	3	NA	3	NA	NA	NA	NA	NA	NA	1	5	4	3	4	2	2	2	3	2	2	2	2	1	1	1	"I want my nursing students to incorporate bioinformatics data, documentation, understand available screenings, and how to communicate with patients about this.  I am working to create generalists."	1	limited computer labs that will hold my 80+ students at one time	2	3	1	1	5	2	4	NA	2	2	1	3	2	2	2	Nursing	3	4	Care of Adults with Complex Needs (high level Med/surg/ and ICU patients).sIntegration of all course concepts up to this point to care for patients with multiple complex needs and health problems.	NA	NA	NA	NA	NA	NA
R_BRfFLnTFz7LETPb	5-3-2016__11:38:16_PM	5-3-2016__11:42:06_PM	1	1	1	1	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	1	NA	2	NA	NA	NA	NA	NA	NA	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	NA	NA	NA	1	2	1	2	5	3	4	NA	11	2	1	3	2	2	2	Department of Biology	2	3	NA	NA	NA	NA	NA	NA	NA
R_eRQsCBk2zyQABCd	4-18-2016__3:06:11_PM	4-18-2016__3:16:50_PM	1	1	1	1	1	1	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	1	Limited computers on which students can access software	1	"Undergraduate_Minor_in_Genomics_and_Bioinformatics,_Department_of_Biology,_https://www.uttyler.edu/biology/undergraduate/files/bioinformaticsminorweb.pdf"	2	NA	NA	NA	NA	NA	NA	1	5	4	5	4	4	3	4	3	3	3	3	4	4	3	4	NA	1	Computer lab configuration and availability	3	5	1	1	5	2	4	NA	6	3	1	3	2	2	2	Department of Biology	2	3	"BIOL 4306 Bioinformatics lecture, Biology. Covers principles and methods of analyzing large biological datasets with emphasis on genomes and transcriptomes. This is a practical course in Bioinformatics which will emphasize how to use the computer as a too for genomic data analysis. BIOL 4106, Bioinformatics lab, Biology. Analysis of large biological datasets with emphasis on genomes and transcriptomes. This is a practical course in Bioinformatics which will emphasize how to use the computer as a tool fr genomic data analysis. The two courses above are co-requisites. The only pre-requisites are two semesters of general biology."	"Lack of consensus about what is important to teach (concepts vs programming skills? genomics vs proteomics?), and what to leave out of the curriculum if bioinformatics is to be accommodated."	https://github.com/BioinformaticsSpring2015/BioinformaticsMaterialsshttp://www.coursesource.org/courses/making-toast-using-analogies-to-explore-concepts-in-bioinformatics	0	NA	NA	NA
R_8ug5DcxmYlhKncN	4-7-2016__11:28:57_AM	4-7-2016__11:32:04_AM	1	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	5	2	4	NA	34	3	1	3	1	1	1	Biomedical Sciences	2	1	NA	NA	NA	NA	NA	NA	NA
R_0kTq4aX5Sx88ywd	4-25-2016__12:29:36_PM	4-25-2016__12:39:04_PM	1	1	1	1	1	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	2	1	Need prerequisite programming courses aimed at LS undergraduates	2	NA	2	NA	NA	NA	NA	NA	NA	1	4	4	4	5	5	4	4	4	3	3	3	3	3	3	4	NA	1	No Linux/Unix based computer lab	4	5	1	3	6	3	4	NA	13	2	1	4	1	3	3	Biology	3	5	"Bioinformatics - BIOL5340  (Introduction ot Bioinfromatics / Computational Biology)  Covers intro to scientific computing, algorithms, databases, sequence analysis."	NA	NA	NA	NA	NA	NA
R_3R9VcvjsgXzSj4h	4-19-2016__10:50:18_AM	4-19-2016__11:00:53_AM	1	1	1	1	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	With the intro class the required content is vast and I have very little time to go outside of the text. My seniors are ill-prepared to shall in the content which limits my pace and ability to go beyond the basics.	2	NA	1	Faculty that lack the knowledge. Most of our faculty are older and have no experience in bioinformatics.	2	NA	2	NA	NA	NA	NA	NA	NA	1	4	4	4	5	5	5	5	5	5	5	4	4	3	3	3	NA	1	All of the above.	4	5	1	1	5	2	4	NA	3	8	1	3	1	2	2	Biology and health sciences	2	6	NA	The pace is very fast! It is hard to keep up with the new techniques.	NA	NA	NA	NA	NA
R_0dN2KJEZE9kVtWt	4-18-2016__3:13:21_PM	4-18-2016__3:23:35_PM	1	1	1	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	1	1	NA	NA	Lack of time to develop a meaningful lesson	1	NA	1	"It seems to me that the amount of work to even propose changes to our course offerings would be substantial, and would require proof that a demand for such a course exists, all of which I am not interested in taking on myself."	2	NA	2	NA	NA	NA	NA	NA	NA	1	3	2	2	3	3	3	2	2	3	2	2	2	1	1	1	NA	2	NA	3	3	1	1	5	2	2	NA	20	8	1	1	1	3	3	"School of Math, Science, and Health Professions"	3	5	NA	"Honestly, I think it would be easier to train computer scientists in biology than to train biologists in computer programming.  Computer scientists should be recruited to take some basic biology courses.  The reason I say that is anecdotal - none of my bilogy students are interested in computer programming, but several computer science majors Ive met have been interested in bioinformatics."	NA	NA	NA	NA	NA
R_3k2BofGig2oswiV	4-7-2016__10:14:45_AM	4-7-2016__10:24:53_AM	1	1	1	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	1	NA	NA	students have very poor background for the courses and lots of time needs to be devoted to the fundamentals.	2	NA	3	NA	2	NA	2	NA	NA	NA	NA	NA	NA	1	4	3	3	5	4	3	4	4	4	4	3	3	2	4	4	NO	2	NA	2	3	1	1	6	3	4	NA	23	3	1	1	1	2	2	STEM	3	4	NA	Time and the faculty not familiar with the subject.	NA	NA	NA	NA	NA
R_6A4CNQx62EBrg0Z	4-19-2016__1:02:31_PM	4-19-2016__1:28:14_PM	1	1	1	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	3	1	Time.  We have core competencies that must be addressed.  Many students are less competent in basic computing skills than I assumed when I included bioinformatic labs in my courses.	2	NA	2	NA	NA	NA	NA	NA	NA	1	5	4	5	5	4	3	3	4	5	4	5	3	2	2	3	"Limitations of bioinformatic tools.  Why would an in silico PCR fail, but the actual experiment work? Why cant a de novo assembly give me one complete contig.  Limitations of, or need requirements for, processing power/RAM in applications."	1	"High performance computing and software.  I use NCBIs and others resources, but there are some commercial tools that might make teaching easier?"	2	5	1	2	5	2	4	NA	11	2	1	1	3	3	3	Biology	3	6	Microbiology for Science Majors	NA	NA	NA	0	NA	NA
R_3IaWqff4lRiAcxi	4-14-2016__3:08:34_PM	4-14-2016__3:17:55_PM	1	1	1	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	1	1	NA	NA	lack of time in the course--covering other content	2	NA	1	Were a 2 year school and have a lot of content to cover in just a few semesters; transfer of courses is an issue too	2	NA	2	NA	NA	NA	NA	NA	NA	1	3	2	2	5	5	4	3	3	4	3	2	2	1	3	3	NA	1	"We dont have IT support of that kind, we have lots of connectivity problems"	1	4	1	1	5	2	4	NA	19	3	1	1	2	3	3	Math and Natural Sciences	3	5	NA	staying up to date oncurrent  technologies/information to be able to teach it	NA	NA	NA	NA	NA
R_e38fOWN9ZiFSbc1	4-7-2016__10:20:17_AM	4-7-2016__12:09:52_PM	1	1	1	1	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	3	NA	2	NA	NA	NA	NA	NA	NA	1	3	3	3	3	3	3	3	3	3	2	3	3	3	4	2	NA	NA	NA	2	4	1	1	5	2	4	NA	32	2	1	4	2	3	3	Biological Sciences	5	5	NA	Lack of quantitative and statistics background.	NA	NA	NA	NA	NA
R_50XjTyN7DMrWJnf	4-19-2016__6:48:01_AM	4-19-2016__7:18:39_AM	1	1	1	1	1	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	1	NA	1	Minor_in_Bioinformatics_offered_by_Mathematics_and_Computer_Science_Department	2	NA	NA	NA	NA	NA	NA	1	5	4	5	5	5	4	5	5	4	4	4	3	5	5	3	Principles of experimental design and a basic understanding of biological concepts is also important.	2	NA	5	5	1	2	3	2	4	NA	3	9	1	2	1	1	1	Department of Mathematics and Computer Science	2	3	"Bioinformatics, Department of Mathematics and Computer Science: this course teaches students about the basic tools and scripting languages used in bioinformatics. Advanced Bioinformatics, Department of Mathematics and Computer Science: this course intrduces students to algorithms and advanced scripting or automation procedures for building bioinformatics pipelines."	Getting other faculty to advise their students to take bioinformatics and/or programming courses.	NA	NA	NA	NA	Email me at walkerk@uapb.edu about course syllabi.
R_0JRpFnUHD8iVC9n	4-7-2016__10:21:17_AM	4-7-2016__10:25:53_AM	1	1	1	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	3	NA	3	NA	2	NA	2	NA	NA	NA	NA	NA	NA	1	3	3	4	2	2	2	2	2	2	1	1	1	1	2	2	NA	1	NA	1	2	1	2	5	2	2	NA	6	3	1	1	1	1	1	Department of Biology	1	3	NA	Apathy on the part of students	NA	NA	NA	NA	NA
R_9KUolyeeUp4q8kJ	4-25-2016__3:39:12_PM	4-25-2016__3:53:24_PM	1	1	1	1	1	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	1	1	"Insufficient mathematics preparation, insufficient programming skills, lack of emphasis on the importance of these skills"	1	NA	3	NA	NA	NA	NA	NA	NA	1	5	5	5	5	5	4	4	5	5	4	4	5	4	4	4	NA	1	"Computers, broad-band width, etc."	5	5	1	2	5	2	4	NA	33	8	1	4	1	2	2	Department of Biology	2	3	Quantitative Ecology Lab (Biol. 3103)sComputational Biology (Biol 3399)sBiometry (Biol 4415/5415)sPhylogenetic Analysis of Molecular Data Sets (Biol 7410)	Getting students to appreciate that bioinformatics is essential to their continued success.	NA	NA	NA	NA	I may share material in the future but decline at the moment.  Also out of time to complete this survey and must rush to class.
R_cTRy3Ni0Y2UZxn7	4-7-2016__2:28:16_PM	4-7-2016__2:35:06_PM	1	1	1	1	1	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	2	1	"Understanding genetics, zoology and botany can be challenging without a background in bioinformatics."	2	NA	2	NA	NA	NA	NA	NA	NA	1	3	3	5	5	5	5	4	4	4	3	2	2	3	2	2	NA	1	Lack of a sufficient number of computers with the correct operating systems and ability to use related software.	3	5	1	1	3	2	4	NA	9	3	1	2	2	1	1	Math & Natural Sciences	1	1	Introduction to Bioinformatics - Students are introduced to basic bioinformatics software and their applications in genomics and proteomics.	Finding a textbook suitable for undergraduate students.	NA	NA	NA	NA	NA
R_4NFvqwPeFaQv3tr	4-25-2016__10:34:29_AM	4-25-2016__10:40:15_AM	1	1	1	1	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	It is slightly outside the scope of the course.	1	NA	1	NA	2	NA	2	NA	NA	NA	NA	NA	NA	1	3	3	2	5	1	1	2	5	1	1	3	3	5	3	3	NA	2	NA	5	4	1	2	5	2	4	NA	15	1	1	3	1	2	2	Biology	4	4	NA	"A general lack of elementary education on the importance of statistics, and lack of training in statistical methods."	NA	NA	NA	NA	NA
R_55b0rhDbXZ5erat	4-18-2016__4:08:33_PM	4-18-2016__4:53:49_PM	1	1	1	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	3	NA	3	NA	3	NA	3	NA	NA	NA	NA	NA	NA	1	6	6	6	4	6	6	6	4	6	6	6	6	6	6	6	NA	1	NA	1	2	1	3	6	3	2	NA	13	1	1	5	1	1	1	STEM	2	1	NA	Lack of Professional Development	NA	NA	NA	NA	NA
R_1XfU3iiqeFhEXKR	4-18-2016__3:00:09_PM	4-18-2016__3:11:19_PM	1	1	1	1	2	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	1	1	Lack of sufficient educators	2	NA	2	NA	NA	NA	NA	NA	NA	1	5	3	2	4	3	2	2	2	2	2	2	2	1	1	1	NA	1	NA	2	3	1	2	5	2	4	NA	30	2	1	4	2	3	3	Microbiology and Plant Biology	3	3	Geomicrobiology-  Dept of Microbiology and Plant BiologysStudents learn about the interaction of microorganisms with minerals and with the environment.  Microbial Ecology and Pathogenics Lab.  -  Dept of Microbiology and Plant BiologysLaboratory coure teaching techniques used in microbial ecology.	Finding good faculty to teach the courses.	NA	NA	NA	NA	NA
R_3CTJu9ryd8CkhBX	4-25-2016__10:58:01_AM	4-25-2016__11:07:47_AM	1	1	1	1	1	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	1	3	NA	2	NA	2	NA	NA	NA	NA	NA	NA	1	4	2	4	5	5	3	3	3	4	3	4	3	2	4	3	NA	2	NA	2	3	1	1	5	2	4	NA	14	2	1	4	2	3	3	Department of Microbiology and Plant Biology	3	3	"MBIO/PBIO 3673 Practical Bioinformatics, Microbiology and Plant BIologysBioinformatics is a rapidly growing field that sits at the crossroads of biology, computer science, and statistics. In its simplest form, bioinformatics represents the use of computes to analyze and interpret various types of biological data. Bioinformatic skills are now indispensable for biologists and this course will introduce undergraduate students to the types of analyses biologists regularly perform at their computers. We will over topics such as accessing genomics databases, aligning DNA and protein sequences, searching genomic databases for similar sequences, analyzing protein structure, and building molecular phylogenies.sAt the end of this course you will have confidence i your ability to join a research laboratory and use your newly acquired skills to begin exploring the mountains of publicly available biological data. When that future hypothetical boss _handsî you that gene and wants you to investigate its function, ou should be able to readily use available bioinformatics tools to explore the likely functions of this gene and generate a series of reasonable starting hypotheses."	software licensing fees for the better sequence analysis programs	http://faculty-staff.ou.edu/K/Elizabeth.A.Karr-1/Faculty/Practical_Bioinformatics.html	0	NA	NA	NA
R_8Bo3EFfzaJyvFpX	4-8-2016__4:39:19_PM	4-8-2016__5:20:27_PM	1	1	1	1	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	NA	1	5	3	3	3	3	2	2	2	2	2	2	2	2	2	3	"At the present time in our University, there are five departments that offer a certificate in bioinformatics at the GRADUATE level. I think it is important for undergraduates to understand the growing importance of metadata analysis and the tools that areutilized; but aside from independent study in a particular area, coursework here is focused on general computer literacy and competence in general statistical analysis."	NA	NA	4	4	1	2	5	2	4	NA	40	2	1	4	1	3	3	Department of Biology	4	4	NA	"See above- I think the goal at the undergraduate level needs to focus on the basics- for many students, the fundamentals of how information storage and retrieval occurs in biological systems is not all that solid, and that holds across the board for basicanatomy, physiology, energetics, biosystem integration, etc.  I see a major deficiency here, however, in upper division electives."	NA	NA	NA	"Again, a focus on basic computer literacy and statistics is important for incoming students."	NA
